,c,python,java
initialize,1.1420807838439941,0.884774923324585,6.562444448471069
compile,0.06404382228851319,0.0,0.9357760095596314
load_code,0.009491033554077148,0.14454373836517334,0.020248539447784424
execute,0.1893932843208313,3.2541413068771363,1.2928487706184386
