,Python probes,JavaScript probes
277,0.1337442398071289,0.22021150588989258
278,0.1346287727355957,0.2199108600616455
279,0.13337087631225586,0.22770237922668457
280,0.132765531539917,0.22158479690551758
281,0.1338944435119629,0.22259974479675293
282,0.134521484375,0.2234644889831543
283,0.13415050506591797,0.227586030960083
284,0.13094139099121094,0.22324657440185547
285,0.13376450538635254,0.2236032485961914
286,0.13245677947998047,0.2264847755432129
287,0.13409066200256348,0.2276308536529541
288,0.13280487060546875,0.22594952583312988
289,0.13389253616333008,0.22413086891174316
290,0.13477182388305664,0.22787094116210938
291,0.13199496269226074,0.22513222694396973
292,0.13565301895141602,0.227247953414917
293,0.13379597663879395,0.2272050380706787
294,0.13603997230529785,0.22834444046020508
295,0.13184881210327148,0.22207999229431152
296,0.13138747215270996,0.22333216667175293
297,0.13263583183288574,0.22040128707885742
298,0.13378500938415527,0.22227859497070312
299,0.13500690460205078,0.2442476749420166
300,0.1334676742553711,0.22344017028808594
301,0.13361787796020508,0.22548246383666992
302,0.13289546966552734,0.23711347579956055
303,0.1328287124633789,0.22454237937927246
304,0.1330881118774414,0.22345304489135742
305,0.13338708877563477,0.22738409042358398
306,0.13335227966308594,0.22457671165466309
307,0.13308238983154297,0.22392630577087402
308,0.1341383457183838,0.2272171974182129
309,0.13077163696289062,0.22328591346740723
310,0.13124895095825195,0.2254788875579834
311,0.13181638717651367,0.22699618339538574
312,0.13516950607299805,0.22435474395751953
313,0.13350629806518555,0.22741270065307617
314,0.13383698463439941,0.2212965488433838
315,0.13127422332763672,0.22382068634033203
316,0.13243627548217773,0.2281954288482666
317,0.13222217559814453,0.22277307510375977
318,0.13221168518066406,0.22535300254821777
319,0.1308152675628662,0.2284688949584961
320,0.12853217124938965,0.22312521934509277
321,0.1303553581237793,0.22167277336120605
322,0.13268160820007324,0.2238171100616455
323,0.13453412055969238,0.2268810272216797
324,0.13288402557373047,0.23247051239013672
325,0.13210582733154297,0.22362112998962402
326,0.13438844680786133,0.22661614418029785
327,0.13108468055725098,0.2226722240447998
328,0.13320541381835938,0.2216653823852539
329,0.1321711540222168,0.22156143188476562
330,0.13190412521362305,0.22274470329284668
331,0.13280344009399414,0.22594714164733887
332,0.13367819786071777,0.22428679466247559
333,0.13286304473876953,0.22549796104431152
334,0.13296818733215332,0.22817444801330566
335,0.13332223892211914,0.2245466709136963
336,0.13320207595825195,0.22664356231689453
337,0.13807344436645508,0.22431015968322754
338,0.13448190689086914,0.22041702270507812
339,0.13243818283081055,0.21635198593139648
340,0.13216352462768555,0.22407245635986328
341,0.1329498291015625,0.21868181228637695
342,0.13328242301940918,0.21779155731201172
343,0.13544464111328125,0.21706843376159668
344,0.13163542747497559,0.2170722484588623
345,0.1328437328338623,0.22223186492919922
346,0.13361310958862305,0.22498440742492676
347,0.13250207901000977,0.2244548797607422
348,0.1328127384185791,0.22342848777770996
349,0.13517212867736816,0.21413135528564453
350,0.13178801536560059,0.2211136817932129
351,0.13122344017028809,0.21653318405151367
352,0.13321805000305176,0.2196488380432129
353,0.13476109504699707,0.22119808197021484
354,0.13164973258972168,0.21583342552185059
355,0.13225531578063965,0.21854424476623535
356,0.13342499732971191,0.21868157386779785
357,0.1309497356414795,0.21655535697937012
358,0.13097047805786133,0.2256333827972412
359,0.13273406028747559,0.2229471206665039
360,0.13412833213806152,0.21771001815795898
361,0.1338667869567871,0.21587300300598145
362,0.13457250595092773,0.22219061851501465
363,0.13578462600708008,0.22046232223510742
364,0.13346433639526367,0.21599531173706055
365,0.1329038143157959,0.2221057415008545
366,0.13325810432434082,0.2256917953491211
367,0.13202834129333496,0.21742892265319824
368,0.1330573558807373,0.21650218963623047
369,0.13397669792175293,0.2193763256072998
370,0.13206768035888672,0.22665882110595703
371,0.13469600677490234,0.22100830078125
372,0.13274884223937988,0.22003531455993652
373,0.13579463958740234,0.22475647926330566
374,0.13293814659118652,0.21721577644348145
375,0.1336982250213623,0.22054433822631836
376,0.13384389877319336,0.21886301040649414
377,0.13462042808532715,0.21934127807617188
378,0.13215994834899902,0.2224140167236328
379,0.13408994674682617,0.21900320053100586
380,0.13491487503051758,0.21750664710998535
381,0.13468217849731445,0.22210693359375
382,0.13213038444519043,0.22160863876342773
383,0.1336078643798828,0.22406959533691406
384,0.13083744049072266,0.2247765064239502
385,0.12953424453735352,0.22241663932800293
386,0.13239049911499023,0.22211217880249023
387,0.12668085098266602,0.22703099250793457
388,0.13439154624938965,0.22476935386657715
389,0.13236069679260254,0.22409319877624512
390,0.13282036781311035,0.2254626750946045
391,0.1327815055847168,0.22236132621765137
392,0.13239741325378418,0.2228996753692627
393,0.1324760913848877,0.22676491737365723
394,0.13229703903198242,0.22281503677368164
395,0.1329026222229004,0.2221052646636963
396,0.13363933563232422,0.22429633140563965
397,0.1332845687866211,0.22255420684814453
398,0.13497185707092285,0.22314214706420898
399,0.13240432739257812,0.22205615043640137
400,0.13237333297729492,0.22367167472839355
401,0.13234210014343262,0.2193443775177002
402,0.1325538158416748,0.252910852432251
403,0.13371777534484863,0.22629404067993164
404,0.1331179141998291,0.22411370277404785
405,0.13601136207580566,0.22456717491149902
