,Simple probes,Foreign recording steps
0,0.0966939926147461,0.04727768898010254
1,0.08897233009338379,0.09105634689331055
2,0.08964920043945312,0.09053230285644531
3,0.08906030654907227,0.08934545516967773
4,0.08836603164672852,0.08593320846557617
5,0.09678459167480469,0.0901029109954834
6,0.09880375862121582,0.0885157585144043
7,0.09188365936279297,0.09015512466430664
8,0.09763264656066895,0.08862137794494629
9,0.08886218070983887,0.08881211280822754
10,0.0885159969329834,0.08782529830932617
11,0.08891963958740234,0.09158897399902344
12,0.08896040916442871,0.09123373031616211
13,0.10361289978027344,0.09041881561279297
14,0.08894896507263184,0.08894205093383789
15,0.09082531929016113,0.09125089645385742
16,0.09497380256652832,0.08975791931152344
17,0.08904051780700684,0.08833646774291992
18,0.08939480781555176,0.09201598167419434
19,0.08841919898986816,0.08965587615966797
20,0.09043598175048828,0.09082198143005371
21,0.09547233581542969,0.04635500907897949
22,0.08861708641052246,0.09080052375793457
23,0.08701300621032715,0.08912038803100586
24,0.09458208084106445,0.0894777774810791
25,0.08773946762084961,0.09118032455444336
26,0.08660221099853516,0.08936095237731934
27,0.0905914306640625,0.0903770923614502
28,0.08929610252380371,0.08853793144226074
29,0.09507513046264648,0.08986091613769531
30,0.08847618103027344,0.09263157844543457
31,0.08881211280822754,0.04662942886352539
32,0.09781098365783691,0.09022235870361328
33,0.08960199356079102,0.0893244743347168
34,0.08942389488220215,0.08945703506469727
35,0.0905604362487793,0.08826899528503418
36,0.09067463874816895,0.08948278427124023
37,0.09562253952026367,0.048058271408081055
38,0.09034037590026855,0.09057188034057617
39,0.09140634536743164,0.08777332305908203
40,0.09583044052124023,0.08895325660705566
41,0.0891878604888916,0.0480036735534668
42,0.08737778663635254,0.08909821510314941
43,0.08904719352722168,0.08974027633666992
44,0.08716058731079102,0.09044361114501953
45,0.09507250785827637,0.08875322341918945
46,0.08786487579345703,0.09005022048950195
47,0.08848142623901367,0.08862924575805664
48,0.09748196601867676,0.08773183822631836
49,0.08832073211669922,0.09012222290039062
50,0.08920836448669434,0.09076881408691406
51,0.0886540412902832,0.0899803638458252
52,0.0882568359375,0.08716082572937012
53,0.09625601768493652,0.08949565887451172
54,0.08901071548461914,0.09000754356384277
55,0.08701658248901367,0.08848929405212402
56,0.09659385681152344,0.08807611465454102
57,0.08745098114013672,0.08906912803649902
58,0.08914470672607422,0.08904552459716797
59,0.09054875373840332,0.047324419021606445
60,0.08905744552612305,0.0893867015838623
61,0.09634160995483398,0.08807134628295898
62,0.08896541595458984,0.0892939567565918
63,0.08899521827697754,0.09231209754943848
64,0.09582114219665527,0.08997344970703125
65,0.0891568660736084,0.09071063995361328
66,0.08910202980041504,0.08917641639709473
67,0.08714628219604492,0.0892038345336914
68,0.08855652809143066,0.09131860733032227
69,0.10045957565307617,0.04591846466064453
70,0.08896875381469727,0.0876460075378418
71,0.08911776542663574,0.0896763801574707
72,0.09609675407409668,0.09044361114501953
73,0.08855652809143066,0.044063568115234375
74,0.08737635612487793,0.08895373344421387
75,0.0896615982055664,0.08934736251831055
76,0.08849954605102539,0.08916330337524414
77,0.09472036361694336,0.08767557144165039
78,0.09015369415283203,0.09033894538879395
79,0.09108376502990723,0.09153509140014648
80,0.1338052749633789,0.09082436561584473
81,0.13291692733764648,0.08976626396179199
82,0.13327598571777344,0.08801150321960449
83,0.13321518898010254,0.04634547233581543
84,0.13233017921447754,0.09159564971923828
85,0.13259100914001465,0.09283900260925293
86,0.13016033172607422,0.09026718139648438
87,0.13555097579956055,0.0891876220703125
88,0.1344459056854248,0.08808016777038574
89,0.13347983360290527,0.045655250549316406
90,0.13347148895263672,0.09163165092468262
91,0.13596844673156738,0.09017801284790039
92,0.13378453254699707,0.09165692329406738
93,0.13123846054077148,0.0472567081451416
94,0.13233399391174316,0.08760643005371094
95,0.13483381271362305,0.047512054443359375
96,0.13387250900268555,0.09006428718566895
97,0.13147449493408203,0.08835864067077637
98,0.13334321975708008,0.08898425102233887
99,0.13467669486999512,0.0913991928100586
100,0.13549566268920898,0.09047341346740723
101,0.13118863105773926,0.09114813804626465
102,0.13339447975158691,0.0895688533782959
103,0.13423895835876465,0.04896354675292969
104,0.13217782974243164,0.0893242359161377
105,0.13288259506225586,0.09370565414428711
106,0.13254952430725098,0.09052705764770508
107,0.13058686256408691,0.08962774276733398
108,0.13240408897399902,0.08967232704162598
109,0.13327407836914062,0.08951616287231445
110,0.13295793533325195,0.09053659439086914
111,0.1344444751739502,0.08967208862304688
112,0.1324927806854248,0.09464192390441895
113,0.13306593894958496,0.08965229988098145
114,0.09418845176696777,0.09043717384338379
115,0.0892477035522461,0.09050416946411133
116,0.13177752494812012,0.08967423439025879
117,0.13518023490905762,0.08899664878845215
118,0.1338820457458496,0.09060502052307129
119,0.13295960426330566,0.09119248390197754
120,0.13386297225952148,0.09266996383666992
121,0.13298773765563965,0.048058509826660156
122,0.1337597370147705,0.0874640941619873
123,0.13473057746887207,0.08957481384277344
124,0.13350915908813477,0.09133696556091309
125,0.13108110427856445,0.08902692794799805
126,0.1326277256011963,0.08937811851501465
127,0.13355565071105957,0.046685218811035156
128,0.13479256629943848,0.09029197692871094
129,0.1335465908050537,0.09341669082641602
130,0.1329662799835205,0.09063315391540527
131,0.13405442237854004,0.09029579162597656
132,0.13278841972351074,0.09157347679138184
133,0.13377165794372559,0.09249711036682129
134,0.13389062881469727,0.09317636489868164
135,0.13471031188964844,0.08773994445800781
136,0.13371992111206055,0.08833765983581543
137,0.13248014450073242,0.08963871002197266
138,0.13445806503295898,0.08919119834899902
139,0.13344407081604004,0.08461117744445801
140,0.13253188133239746,0.08438897132873535
141,0.13473749160766602,0.08418416976928711
142,0.13466215133666992,0.08536958694458008
143,0.13333773612976074,0.08918476104736328
144,0.13335371017456055,0.08946037292480469
145,0.13336825370788574,0.08868122100830078
146,0.13307452201843262,0.0901937484741211
147,0.13347601890563965,0.08817362785339355
148,0.13370394706726074,0.04473471641540527
149,0.13454771041870117,0.0903472900390625
150,0.13293814659118652,0.04629325866699219
151,0.13507771492004395,0.0486602783203125
152,0.1336667537689209,0.045313358306884766
153,0.13408827781677246,0.08554458618164062
154,0.13309049606323242,0.04413914680480957
155,0.1344752311706543,0.08838176727294922
156,0.13425922393798828,0.08964920043945312
157,0.13273000717163086,0.09062671661376953
158,0.13243818283081055,0.09221100807189941
159,0.13522648811340332,0.0916757583618164
160,0.13289761543273926,0.08969473838806152
161,0.1329185962677002,0.08976936340332031
162,0.13460278511047363,0.09001636505126953
163,0.13177037239074707,0.048354387283325195
164,0.13468647003173828,0.04668855667114258
165,0.1326601505279541,0.09004712104797363
166,0.13394594192504883,0.08915209770202637
167,0.12793993949890137,0.046761512756347656
168,0.1341567039489746,0.09137177467346191
169,0.08706378936767578,0.09179854393005371
170,0.13406133651733398,0.04821944236755371
171,0.13114094734191895,0.08752703666687012
172,0.13117432594299316,0.09159374237060547
173,0.1338050365447998,0.09007692337036133
174,0.13333702087402344,0.09143805503845215
175,0.13210606575012207,0.09037089347839355
176,0.13260889053344727,0.0915226936340332
177,0.13294410705566406,0.09093832969665527
178,0.13094210624694824,0.0905759334564209
179,0.1311802864074707,0.04769396781921387
180,0.13192224502563477,0.0910634994506836
181,0.1317129135131836,0.0901496410369873
182,0.1346721649169922,0.09136748313903809
183,0.1325826644897461,0.08941006660461426
184,0.1334078311920166,0.09007954597473145
185,0.12763738632202148,0.09104490280151367
186,0.13037705421447754,0.0908653736114502
187,0.1292867660522461,0.08956074714660645
188,0.12922883033752441,0.09269261360168457
189,0.12833261489868164,0.09076428413391113
190,0.12848949432373047,0.0901641845703125
191,0.13380837440490723,0.08831906318664551
192,0.1282670497894287,0.09003138542175293
193,0.1274263858795166,0.08623886108398438
194,0.12843966484069824,0.08664989471435547
195,0.12856531143188477,0.04967236518859863
196,0.12749862670898438,0.04756283760070801
197,0.1332390308380127,0.04335474967956543
198,0.13391757011413574,0.0425875186920166
199,0.13197994232177734,0.08812165260314941
200,0.13479876518249512,0.0884099006652832
201,0.1282346248626709,0.08455371856689453
202,0.12940669059753418,0.09007000923156738
203,0.1295166015625,0.08986854553222656
204,0.09098315238952637,0.08954596519470215
205,0.08561372756958008,0.046755075454711914
206,0.13034772872924805,0.08962082862854004
207,0.12822699546813965,0.08887958526611328
208,0.12647056579589844,0.0905146598815918
209,0.1293504238128662,0.08871769905090332
210,0.13015055656433105,0.08693480491638184
211,0.12930727005004883,0.08795309066772461
212,0.12817907333374023,0.046056270599365234
213,0.1291511058807373,0.09268379211425781
214,0.12929010391235352,0.09058260917663574
215,0.12932372093200684,0.043297529220581055
216,0.13121557235717773,0.08693695068359375
217,0.13474416732788086,0.0904076099395752
218,0.12977075576782227,0.04582524299621582
219,0.13202881813049316,0.08994007110595703
220,0.13442111015319824,0.08440303802490234
221,0.13400602340698242,0.08464741706848145
222,0.13253569602966309,0.0878899097442627
223,0.1338965892791748,0.08856463432312012
224,0.13486146926879883,0.09007024765014648
225,0.13355588912963867,0.09099674224853516
226,0.1338024139404297,0.08875799179077148
227,0.13230514526367188,0.0909128189086914
228,0.13386130332946777,0.0478971004486084
229,0.13222122192382812,0.047698020935058594
230,0.12972307205200195,0.0484158992767334
231,0.13302111625671387,0.04698538780212402
232,0.13364505767822266,0.047204017639160156
233,0.13287878036499023,0.08981466293334961
234,0.1329200267791748,0.08942961692810059
235,0.13353466987609863,0.08960437774658203
236,0.1324024200439453,0.09101247787475586
237,0.1324634552001953,0.09180331230163574
238,0.13394808769226074,0.08977866172790527
239,0.132399320602417,0.08969950675964355
240,0.13293814659118652,0.04691147804260254
241,0.13221311569213867,0.08990168571472168
242,0.1331326961517334,0.08821463584899902
243,0.13358426094055176,0.04671788215637207
244,0.13446640968322754,0.04697465896606445
245,0.1347484588623047,0.0914149284362793
246,0.13437485694885254,0.09171795845031738
247,0.13292193412780762,0.04623222351074219
248,0.13286352157592773,0.08937358856201172
249,0.1345348358154297,0.08970308303833008
250,0.1337296962738037,0.04733633995056152
251,0.13377141952514648,0.09000539779663086
252,0.13492345809936523,0.0910952091217041
253,0.13508009910583496,0.09010481834411621
254,0.13277888298034668,0.08711051940917969
255,0.1339716911315918,0.08847641944885254
256,0.1335921287536621,0.08898019790649414
257,0.13201141357421875,0.08870100975036621
258,0.13424205780029297,0.08504462242126465
259,0.08912992477416992,0.08464932441711426
260,0.13321137428283691,0.08802413940429688
261,0.1333603858947754,0.08960890769958496
262,0.1330416202545166,0.04650545120239258
263,0.1334693431854248,0.09035181999206543
264,0.1339702606201172,0.05293607711791992
265,0.13367438316345215,0.08661437034606934
266,0.13473749160766602,0.08797907829284668
267,0.1325697898864746,0.0895226001739502
268,0.13260340690612793,0.04508614540100098
269,0.13416624069213867,0.08875417709350586
270,0.1334991455078125,0.09172511100769043
271,0.13337230682373047,0.09094548225402832
272,0.13234591484069824,0.04698443412780762
273,0.1325991153717041,0.04508185386657715
274,0.13315844535827637,0.09042644500732422
275,0.1347498893737793,0.04757094383239746
276,0.13301467895507812,0.08473086357116699
277,0.1342754364013672,0.08486390113830566
278,0.13379287719726562,0.08765387535095215
279,0.1323261260986328,0.08797073364257812
280,0.13344192504882812,0.0891411304473877
281,0.1345663070678711,0.08898353576660156
282,0.13301515579223633,0.08533167839050293
283,0.13073205947875977,0.08837771415710449
284,0.13524842262268066,0.09171915054321289
285,0.13525986671447754,0.09124612808227539
286,0.13417458534240723,0.04709482192993164
287,0.13247251510620117,0.09091401100158691
288,0.13244175910949707,0.08783292770385742
289,0.13453960418701172,0.08734321594238281
290,0.1329481601715088,0.08805322647094727
291,0.135420560836792,0.08880758285522461
292,0.13413071632385254,0.09300446510314941
293,0.13374972343444824,0.08813047409057617
294,0.09540700912475586,0.09073376655578613
295,0.0890047550201416,0.08826351165771484
296,0.1339101791381836,0.09180665016174316
297,0.1332077980041504,0.08734869956970215
298,0.1339859962463379,0.08803391456604004
299,0.13410711288452148,0.08902740478515625
300,0.133408784866333,0.08726954460144043
301,0.13424086570739746,0.0904076099395752
302,0.1335768699645996,0.09030961990356445
303,0.132735013961792,0.08957505226135254
304,0.13463306427001953,0.04514479637145996
305,0.13366436958312988,0.08849620819091797
306,0.14858794212341309,0.0892488956451416
307,0.1327662467956543,0.04694557189941406
308,0.13343286514282227,0.04617452621459961
309,0.13128352165222168,0.04668879508972168
310,0.13204145431518555,0.04646611213684082
311,0.1328439712524414,0.08958196640014648
312,0.13397765159606934,0.04896044731140137
313,0.1351172924041748,0.08999991416931152
314,0.13363909721374512,0.08833527565002441
315,0.13270068168640137,0.09020066261291504
316,0.1326000690460205,0.08922195434570312
317,0.1339402198791504,0.09206128120422363
318,0.1338520050048828,0.08802056312561035
319,0.1339735984802246,0.09002017974853516
320,0.13277912139892578,0.0902566909790039
321,0.13387274742126465,0.08922648429870605
322,0.13399219512939453,0.047383785247802734
323,0.13400697708129883,0.08988523483276367
324,0.13480257987976074,0.08784341812133789
325,0.13234710693359375,0.09099531173706055
326,0.13280057907104492,0.04793047904968262
327,0.1337268352508545,0.0906991958618164
328,0.13412141799926758,0.08865976333618164
329,0.13201308250427246,0.09129571914672852
330,0.1325974464416504,0.09034323692321777
331,0.1346285343170166,0.09202980995178223
332,0.13274812698364258,0.08644580841064453
333,0.13206267356872559,0.09045934677124023
334,0.13472700119018555,0.08983254432678223
335,0.13336992263793945,0.0890967845916748
336,0.1328599452972412,0.09389877319335938
337,0.13364434242248535,0.0930945873260498
338,0.1346113681793213,0.08996081352233887
339,0.13377094268798828,0.08927369117736816
340,0.1325831413269043,0.08943986892700195
341,0.1323091983795166,0.08987069129943848
342,0.13380980491638184,0.0909576416015625
343,0.13387560844421387,0.047328948974609375
344,0.13285613059997559,0.09046483039855957
345,0.13205718994140625,0.0470423698425293
346,0.13272857666015625,0.09019327163696289
347,0.13203930854797363,0.09059596061706543
348,0.1318354606628418,0.046439409255981445
349,0.08913922309875488,0.08945775032043457
350,0.13380908966064453,0.09032964706420898
351,0.13296079635620117,0.09014606475830078
352,0.13347458839416504,0.08710765838623047
353,0.13362693786621094,0.08781003952026367
354,0.132124662399292,0.04719066619873047
355,0.13423371315002441,0.09121489524841309
356,0.13362669944763184,0.09162616729736328
357,0.13380980491638184,0.04582476615905762
358,0.13370704650878906,0.047528743743896484
359,0.13329386711120605,0.08889889717102051
360,0.13297033309936523,0.08964300155639648
361,0.13274383544921875,0.09064722061157227
362,0.13600850105285645,0.08971357345581055
363,0.13225579261779785,0.09173059463500977
364,0.1340947151184082,0.08851814270019531
365,0.13455724716186523,0.09040594100952148
366,0.13348722457885742,0.045862674713134766
367,0.13360261917114258,0.08884358406066895
368,0.13471174240112305,0.09208083152770996
369,0.13449454307556152,0.08988499641418457
370,0.13276052474975586,0.08947563171386719
371,0.13474297523498535,0.09186863899230957
372,0.13229918479919434,0.09237194061279297
373,0.13342952728271484,0.08942294120788574
374,0.13381147384643555,0.048035383224487305
375,0.1341707706451416,0.09171104431152344
376,0.13455605506896973,0.08929729461669922
377,0.13254237174987793,0.09157037734985352
378,0.13230204582214355,0.047095537185668945
379,0.13508963584899902,0.09235358238220215
380,0.13385605812072754,0.08946537971496582
381,0.13359498977661133,0.08850932121276855
382,0.13392853736877441,0.0909266471862793
383,0.134077787399292,0.0879526138305664
384,0.09575200080871582,0.08923149108886719
385,0.08905982971191406,0.09100890159606934
386,0.13365554809570312,0.0923001766204834
387,0.13408136367797852,0.08957219123840332
388,0.13465023040771484,0.09079933166503906
389,0.13483047485351562,0.09035539627075195
390,0.13239550590515137,0.04562711715698242
391,0.13318896293640137,0.08910846710205078
392,0.1334228515625,0.0460665225982666
393,0.13258600234985352,0.09141921997070312
394,0.13428640365600586,0.0906071662902832
395,0.13194513320922852,0.08880209922790527
396,0.13366913795471191,0.04599595069885254
397,0.13397598266601562,0.08892321586608887
398,0.13365697860717773,0.09148097038269043
399,0.13417410850524902,0.08939075469970703
400,0.13379859924316406,0.04735302925109863
401,0.13378262519836426,0.08944916725158691
402,0.1341543197631836,0.0914304256439209
403,0.13193082809448242,0.09121513366699219
404,0.1335010528564453,0.09062314033508301
405,0.13312864303588867,0.09210586547851562
406,0.13360881805419922,0.09002351760864258
407,0.13480782508850098,0.08970403671264648
408,0.13463664054870605,0.08918237686157227
409,0.13360953330993652,0.08928275108337402
410,0.1338796615600586,0.09043264389038086
411,0.13365983963012695,0.08903026580810547
412,0.13411831855773926,0.09024810791015625
413,0.1330404281616211,0.08891105651855469
414,0.13330411911010742,0.08916378021240234
415,0.13334035873413086,0.09003996849060059
416,0.13432717323303223,0.09147381782531738
417,0.13261866569519043,0.09039020538330078
418,0.13268017768859863,0.04591822624206543
419,0.13442611694335938,0.08932232856750488
420,0.13482451438903809,0.08913946151733398
421,0.13374662399291992,0.08797192573547363
422,0.13365912437438965,0.09016799926757812
423,0.13207602500915527,0.09205961227416992
424,0.13399910926818848,0.09123063087463379
425,0.13306283950805664,0.09112191200256348
426,0.1337742805480957,0.08995532989501953
427,0.13259577751159668,0.08961892127990723
428,0.13275456428527832,0.04827117919921875
429,0.13295793533325195,0.09038019180297852
430,0.13252592086791992,0.08985400199890137
431,0.13330888748168945,0.0906991958618164
432,0.13429832458496094,0.09134435653686523
433,0.13113737106323242,0.09002852439880371
434,0.13274097442626953,0.08974981307983398
435,0.13271260261535645,0.0900566577911377
436,0.13536429405212402,0.09052228927612305
437,0.13390421867370605,0.08956670761108398
438,0.13366985321044922,0.08970856666564941
439,0.08915281295776367,0.09123611450195312
440,0.13283300399780273,0.0899209976196289
441,0.13076019287109375,0.09012651443481445
442,0.13478660583496094,0.08960366249084473
443,0.13406062126159668,0.09042477607727051
444,0.1351299285888672,0.04799342155456543
445,0.13386964797973633,0.09069418907165527
446,0.13309073448181152,0.04764127731323242
447,0.1327037811279297,0.08936119079589844
448,0.13389348983764648,0.08989119529724121
449,0.13435935974121094,0.08956050872802734
450,0.13323330879211426,0.09152364730834961
451,0.13514089584350586,0.0891873836517334
452,0.1334691047668457,0.08954215049743652
453,0.13153386116027832,0.08967804908752441
454,0.13296818733215332,0.08953475952148438
455,0.13318419456481934,0.09038281440734863
456,0.13434624671936035,0.08995509147644043
457,0.13405227661132812,0.08957076072692871
458,0.13504815101623535,0.09020137786865234
459,0.1341876983642578,0.08965158462524414
460,0.13239288330078125,0.08791971206665039
461,0.13457202911376953,0.08944439888000488
462,0.13396406173706055,0.0895380973815918
463,0.13299560546875,0.08956527709960938
464,0.13459253311157227,0.08866214752197266
465,0.13481664657592773,0.08693099021911621
466,0.13341093063354492,0.0907280445098877
467,0.1334066390991211,0.09109830856323242
468,0.13497185707092285,0.08935165405273438
469,0.1345980167388916,0.08971738815307617
470,0.13590073585510254,0.08964872360229492
471,0.13289809226989746,0.09013915061950684
472,0.13415002822875977,0.08834218978881836
473,0.1346757411956787,0.04781055450439453
474,0.09477949142456055,0.0890207290649414
475,0.08784985542297363,0.09138083457946777
476,0.13493776321411133,0.09148550033569336
477,0.13410544395446777,0.09077930450439453
478,0.13428640365600586,0.09035205841064453
479,0.13337445259094238,0.0892324447631836
480,0.1337425708770752,0.08838129043579102
481,0.13248896598815918,0.04685187339782715
482,0.13323616981506348,0.08967065811157227
483,0.13330507278442383,0.0910334587097168
484,0.13274812698364258,0.09208369255065918
485,0.13559627532958984,0.04726743698120117
486,0.13371539115905762,0.08888602256774902
487,0.13395905494689941,0.08839178085327148
488,0.13263297080993652,0.09005308151245117
489,0.13349437713623047,0.09018158912658691
490,0.13525867462158203,0.09175992012023926
491,0.1332991123199463,0.08611440658569336
492,0.13292598724365234,0.0915522575378418
