Python probe resolve time (s)
0.2693037986755371
0.2713491916656494
0.2738656997680664
0.2682211399078369
0.2681851387023926
0.2674877643585205
0.2652144432067871
0.2680213451385498
0.26728343963623047
0.2738065719604492
0.2713775634765625
0.2669551372528076
0.271038293838501
0.2715728282928467
0.2691304683685303
0.26441502571105957
0.2658078670501709
0.2648353576660156
0.2694427967071533
0.26845288276672363
0.26491546630859375
0.2663297653198242
0.2703409194946289
0.27018094062805176
0.268573522567749
0.27196288108825684
0.2692844867706299

