JavaScript probe resolve time (s)
0.15006041526794434
0.14087605476379395
0.13900470733642578
0.13787055015563965
0.13993620872497559
0.14005088806152344
0.1378021240234375
0.13799190521240234
0.1373004913330078
0.1406855583190918
0.14215517044067383
0.13679218292236328
0.14202260971069336
0.14166808128356934
0.1404716968536377
0.14005565643310547
0.13841009140014648
0.13811397552490234
0.1429274082183838
0.14032578468322754
0.13974881172180176
0.13981938362121582
0.13983869552612305
0.14091753959655762
0.13892483711242676
0.14011526107788086
0.1378638744354248
0.13989806175231934
0.13848209381103516
0.13838553428649902
0.13884758949279785
0.138136625289917
0.1391735076904297
0.09383440017700195
0.17870306968688965
0.13915562629699707
0.1381700038909912
0.1428523063659668
0.1377580165863037
0.1393287181854248
0.13880372047424316
0.14068055152893066
0.13687920570373535
0.13595199584960938
0.14061784744262695
0.13952326774597168
0.14032649993896484
0.13631749153137207
0.1441185474395752
0.13634586334228516
0.13860607147216797
0.13686656951904297
0.13901829719543457
0.13968777656555176
0.14213299751281738
0.1382911205291748
0.14165163040161133
0.1410973072052002
0.14167404174804688
0.1400468349456787
0.17128729820251465
0.13672351837158203
0.13766694068908691
0.14013099670410156
0.13779354095458984
0.13778400421142578
0.13822579383850098
0.13880252838134766
0.139082670211792
0.13870620727539062
0.13697099685668945
0.13924455642700195
0.13981270790100098
0.13779306411743164
0.13997387886047363
0.13877248764038086
0.13803720474243164
0.13810062408447266
0.14192605018615723
0.1392674446105957
0.13767385482788086
0.14290904998779297
0.1398313045501709
0.14040541648864746
0.14170217514038086
0.14679956436157227
0.13659024238586426
0.14123272895812988
0.13889670372009277
0.13875102996826172
0.13683485984802246
0.13480448722839355
0.1334998607635498
0.13663172721862793
0.14117145538330078
0.1388239860534668
0.14829683303833008
0.14192581176757812
0.13600468635559082
0.13696002960205078
0.1375570297241211
0.1390976905822754
0.14016222953796387
0.13843870162963867
0.13602066040039062
0.13721323013305664
0.1388850212097168
0.13898706436157227
0.13996148109436035
0.13855314254760742
0.14033150672912598
0.14007854461669922
0.14093255996704102
0.14056015014648438
0.14187240600585938
0.13901305198669434
0.14135193824768066
0.14180254936218262
0.13907241821289062
0.13789772987365723
0.13850951194763184
0.13591289520263672
0.13717198371887207
0.14093542098999023
0.14026546478271484
0.13949298858642578
0.1381525993347168
0.13727498054504395
0.1368246078491211
0.13856887817382812
0.13705182075500488
0.13628220558166504
0.16993021965026855
0.13852477073669434
0.13701534271240234
0.1379084587097168
0.13834404945373535
0.13968300819396973
0.13678765296936035
0.138383150100708
0.1367321014404297
0.1400465965270996
0.14027166366577148
0.13990092277526855
0.13853073120117188
0.1411597728729248
0.1398468017578125
0.14118695259094238
0.14073681831359863
0.1379847526550293
0.14181733131408691
0.1378307342529297
0.13935136795043945
0.14100027084350586
0.1364881992340088
